timestamp,PPG
1669280824.9991348,1879
1669280825.023132,1872
1669280825.0241413,1862
1669280825.0481384,1851
1669280825.0491354,1840
1669280825.0501366,1829
1669280825.073132,1820
1669280825.074134,1813
1669280825.0981317,1811
1669280825.0991333,1810
1669280825.1001387,1810
1669280825.123138,1811
1669280825.1241379,1801
1669280825.1481555,1787
1669280825.1491723,1779
1669280825.1741385,1782
1669280825.1981606,1781
1669280825.1991372,1777
1669280825.224138,1767
1669280825.2481349,1759
1669280825.2731419,1759
1669280825.2741375,1768
1669280825.2981603,1783
1669280825.3241332,1876
1669280825.3261335,1900
1669280825.3481557,1920
1669280825.3731341,1935
1669280825.3741343,1940
1669280825.398158,1938
1669280825.4081357,1923
1669280825.4231393,1915
1669280825.448138,1907
1669280825.4731338,1898
1669280825.4741364,1899
1669280825.4981353,1898
1669280825.4991329,1897
1669280825.5001347,1895
1669280825.5231338,1892
1669280825.5491378,1896
1669280825.550136,1898
1669280825.5731351,1897
1669280825.5741377,1895
1669280825.6141336,1891
1669280825.6151335,1888
1669280825.616135,1883
1669280825.6181326,1878
1669280825.6192079,1873
1669280825.6481333,1871
1669280825.6491342,1871
1669280825.650134,1870
1669280825.6731322,1865
1669280825.674135,1860
1669280825.6981366,1859
1669280825.6991377,1860
1669280825.7002013,1863
1669280825.723133,1868
1669280825.7241375,1868
1669280825.7481716,1865
1669280825.749142,1862
1669280825.7501652,1860
1669280825.7731335,1855
1669280825.7741401,1847
1669280825.798136,1839
1669280825.8261604,1835
1669280825.8281662,1834
1669280825.8291361,1833
1669280825.8301597,1832
1669280825.8311691,1836
1669280825.8481696,1843
1669280825.849138,1851
1669280825.873136,1862
1669280825.8741357,1871
1669280825.8981345,1882
1669280825.899242,1897
1669280825.9001381,1915
1669280825.9231355,1925
1669280825.9241414,1929
1669280825.9301422,1931
1669280825.9481354,1929
1669280825.9491403,1924
1669280825.9731345,1919
1669280825.974134,1907
1669280825.9981754,1894
1669280825.999135,1877
1669280826.0001435,1867
1669280826.023151,1865
1669280826.0241365,1860
1669280826.0481324,1853
1669280826.0491323,1844
1669280826.0501351,1831
1669280826.0731344,1822
1669280826.0741365,1818
1669280826.0981739,1808
1669280826.0991416,1797
1669280826.1001465,1790
1669280826.150135,1792
1669280826.1511357,1794
1669280826.1731365,1797
1669280826.1981373,1833
1669280826.1991558,1838
1669280826.2241347,1844
1669280826.2541864,1854
1669280826.2551894,1862
1669280826.273135,1859
1669280826.2981331,1857
1669280826.2991347,1853
1669280826.3001368,1844
1669280826.3231504,1835
1669280826.3241358,1825
1669280826.3511736,1818
1669280826.373135,1808
1669280826.3741386,1805
1669280826.3981366,1800
1669280826.399137,1797
1669280826.400139,1798
1669280826.423135,1803
1669280826.4241357,1812
1669280826.4541686,1852
1669280826.4591331,1868
1669280826.4731343,1883
1669280826.5001366,1911
1669280826.5231326,1912
1669280826.5491335,1898
1669280826.5731378,1892
1669280826.5981557,1883
1669280826.6011343,1846
1669280826.6031342,1834
1669280826.6231346,1827
1669280826.6241424,1820
1669280826.6481333,1812
1669280826.6491337,1807
1669280826.6501336,1804
1669280826.6731355,1800
1669280826.674136,1792
1669280826.6981337,1784
1669280826.6991363,1780
1669280826.7001464,1782
1669280826.7231362,1791
1669280826.7241724,1799
1669280826.7481709,1809
1669280826.7491708,1816
1669280826.7741349,1825
1669280826.7981713,1826
1669280826.7991357,1828
1669280826.8241367,1804
1669280826.8481371,1796
1669280826.8491433,1793
1669280826.8501415,1797
1669280826.8941643,1805
1669280826.8951402,1812
1669280826.8961377,1819
1669280826.8981373,1821
1669280826.903201,1820
1669280826.9231381,1820
1669280826.9241657,1821
1669280826.9481437,1820
1669280826.9491668,1818
1669280826.9501715,1812
1669280826.973135,1804
1669280826.974136,1795
1669280826.9811702,1791
1669280826.998144,1791
1669280826.9992192,1792
1669280827.0231335,1797
1669280827.0241377,1806
1669280827.0481315,1818
1669280827.049133,1831
1669280827.0503876,1845
1669280827.0731437,1862
1669280827.0741374,1876
1669280827.0981352,1890
1669280827.0991392,1903
1669280827.10032,1909
1669280827.1231494,1910
1669280827.1241677,1906
1669280827.148138,1897
1669280827.1491413,1880
1669280827.150166,1865
1669280827.1981528,1827
1669280827.1991384,1821
1669280827.2001367,1821
1669280827.2481341,1831
1669280827.2731473,1831
1669280827.2741375,1838
1669280827.299138,1842
1669280827.3001354,1843
1669280827.3011355,1844
1669280827.3231344,1848
1669280827.3241327,1856
1669280827.3481338,1864
1669280827.3491364,1870
1669280827.3501363,1880
1669280827.3731327,1888
1669280827.3741357,1896
1669280827.4001353,1901
1669280827.401132,1905
1669280827.40314,1907
1669280827.4231436,1906
1669280827.4241686,1907
1669280827.4481356,1909
1669280827.473134,1928
1669280827.4741342,1932
1669280827.5001357,1924
1669280827.5301354,1919
1669280827.5481343,1903
1669280827.549138,1885
1669280827.5501404,1873
1669280827.5511377,1866
1669280827.573138,1867
1669280827.5741687,1873
1669280827.598207,1883
1669280827.599208,1893
1669280827.6002078,1907
1669280827.6231375,1925
1669280827.6491375,1966
1669280827.650147,1971
1669280827.6731396,1968
1669280827.674166,1961
1669280827.6981688,1950
1669280827.6991777,1936
1669280827.7012086,1928
1669280827.72314,1919
1669280827.7241652,1909
1669280827.748134,1901
1669280827.749135,1893
1669280827.751136,1894
1669280827.7731364,1901
1669280827.7741387,1907
1669280827.7982078,1913
1669280827.7992241,1918
1669280827.8002212,1919
1669280827.8231442,1919
1669280827.831136,1913
1669280827.8481357,1910
1669280827.8491664,1906
1669280827.874134,1891
1669280827.8981361,1887
1669280827.8991373,1880
1669280827.9001353,1877
1669280827.9231477,1877
1669280827.924139,1873
1669280827.9481742,1876
1669280827.9991376,1882
1669280828.0001395,1885
1669280828.0021408,1885
1669280828.0231373,1880
1669280828.0241408,1876
1669280828.025135,1873
1669280828.0481336,1869
1669280828.0491374,1865
1669280828.0501342,1857
1669280828.0731375,1848
1669280828.0741374,1843
1669280828.0981336,1848
1669280828.099137,1856
1669280828.100134,1869
1669280828.1231346,1885
1669280828.1241343,1898
1669280828.1701336,1913
1669280828.1721356,1928
1669280828.1731353,1942
1669280828.1741335,1948
1669280828.1991656,1964
1669280828.200164,1957
1669280828.2231658,1942
1669280828.2241673,1926
1669280828.2481363,1913
1669280828.2491393,1902
1669280828.25015,1894
1669280828.2731364,1890
1669280828.2741332,1894
1669280828.298134,1904
1669280828.299166,1911
1669280828.3001647,1913
1669280828.3231354,1912
1669280828.3241622,1907
1669280828.348135,1902
1669280828.3491337,1894
1669280828.3501358,1892
1669280828.373137,1887
1669280828.3741422,1884
1669280828.3982155,1880
1669280828.4231415,1864
1669280828.4241357,1866
1669280828.4483736,1867
1669280828.4723685,1870
1669280828.4743683,1871
1669280828.4753673,1872
1669280828.476367,1871
1669280828.4983737,1871
1669280828.4994574,1873
1669280828.5004573,1878
1669280828.5224035,1887
1669280828.5243974,1896
1669280828.5483685,1904
1669280828.5494,1906
1669280828.5503683,1902
1669280828.5723665,1898
1669280828.5743692,1897
1669280828.5983734,1898
1669280828.5995533,1901
1669280828.6005545,1894
1669280828.6233861,1883
1669280828.6244018,1876
1669280828.6483748,1877
1669280828.649372,1880
1669280828.6503756,1889
1669280828.6733773,1900
1669280828.6744034,1907
1669280828.6983714,1913
1669280828.6995604,1921
1669280828.700557,1927
1669280828.7233717,1934
1669280828.7244,1942
1669280828.748366,1951
1669280828.7493656,1960
1669280828.750365,1964
1669280828.8113666,1938
1669280828.8123677,1932
1669280828.814366,1925
1669280828.8493695,1915
1669280828.8503764,1907
1669280828.8514042,1898
1669280828.8733714,1892
1669280828.8744013,1887
1669280828.8983724,1882
1669280828.899462,1877
1669280828.9243712,1871
1669280828.9483683,1875
1669280828.9493706,1882
1669280828.9503746,1891
1669280828.9733653,1895
1669280828.9853687,1894
1669280828.998375,1895
1669280829.0233686,1908
1669280829.0243742,1906
1669280829.048373,1906
1669280829.0723689,1897
1669280829.0743701,1895
1669280829.0983708,1897
1669280829.099376,1896
1669280829.1013684,1891
1669280829.1223683,1884
1669280829.124367,1872
1669280829.148368,1869
1669280829.1493776,1867
1669280829.1723702,1868
1669280829.1743658,1863
1669280829.1753669,1865
1669280829.1993673,1872
1669280829.2003682,1881
1669280829.201366,1893
1669280829.2223678,1906
1669280829.2493696,1952
1669280829.2733688,1963
1669280829.2744007,1971
1669280829.2983692,1974
1669280829.2993705,1971
1669280829.3233666,1966
1669280829.3243682,1959
1669280829.3473663,1921
1669280829.349378,1899
1669280829.3503716,1883
1669280829.373371,1873
1669280829.3743734,1867
1669280829.3983665,1864
1669280829.3993673,1858
1669280829.4243753,1820
1669280829.4503694,1807
1669280829.4513674,1790
1669280829.498367,1799
1669280829.4993649,1814
1669280829.5003724,1828
1669280829.5223715,1848
1669280829.5243669,1868
1669280829.5483654,1882
1669280829.5493765,1890
1669280829.5503688,1898
1669280829.572366,1900
1669280829.5743725,1905
1669280829.597383,1913
1669280829.6223733,1919
1669280829.6473813,1932
1669280829.6493726,1936
1669280829.6504035,1935
1669280829.6513805,1939
1669280829.6733682,1942
1669280829.6743686,1945
1669280829.6973686,1945
1669280829.6994348,1942
1669280829.7004247,1939
1669280829.7223716,1938
1669280829.7274024,1937
1669280829.7483697,1935
1669280829.749367,1935
1669280829.7513688,1940
1669280829.77337,1943
1669280829.7743702,1945
1669280829.797447,1954
1669280829.799448,1968
1669280829.823372,1978
1669280829.8243973,1984
1669280829.8254018,1991
1669280829.8473806,1997
1669280829.8493748,2005
1669280829.8723676,2011
1669280829.8743677,2009
1669280829.875367,2002
1669280829.8985436,1992
1669280829.8995492,1979
1669280829.9005456,1966
1669280829.9233723,1953
1669280829.9243982,1943
1669280829.9473703,1937
1669280829.9493706,1935
1669280829.9503713,1935
1669280829.9723728,1931
1669280829.974368,1923
1669280829.9984763,1917
1669280829.999548,1915
1669280830.0005455,1908
1669280830.023372,1908
1669280830.0243976,1906
1669280830.0483656,1905
1669280830.0493655,1907
1669280830.0903692,1911
1669280830.0913694,1918
1669280830.0923674,1927
1669280830.0943704,1934
1669280830.0953774,1938
1669280830.1233764,1943
1669280830.124401,1953
1669280830.1324124,1962
1669280830.1483703,1969
1669280830.1493714,1969
1669280830.1505563,1967
1669280830.17337,1960
1669280830.174369,1943
1669280830.200369,1899
1669280830.2233682,1892
1669280830.2243698,1882
1669280830.2493687,1875
1669280830.250369,1863
1669280830.2513688,1853
1669280830.2733693,1839
1669280830.2993708,1803
1669280830.3233676,1802
1669280830.324367,1806
1669280830.3543653,1891
1669280830.3733678,1927
1669280830.3983662,1954
1669280830.3993683,1973
1669280830.4223664,1983
1669280830.4243655,1993
1669280830.4253657,2004
1669280830.426365,2010
1669280830.448367,2012
1669280830.4493692,2007
1669280830.454366,2004
1669280830.473372,2002
1669280830.4743671,1996
1669280830.4973686,1993
1669280830.4994438,1985
1669280830.54837,1950
1669280830.5493672,1941
1669280830.5733714,1930
1669280830.574367,1922
1669280830.5753822,1921
1669280830.5983694,1923
1669280830.6243687,1962
1669280830.6483693,1972
1669280830.6743765,1952
1669280830.697403,1945
1669280830.6994407,1938
1669280830.7303677,1931
1669280830.7313676,1927
1669280830.7323692,1920
1669280830.775367,1911
1669280830.7763844,1911
1669280830.77837,1914
1669280830.7983668,1921
1669280830.7993674,1932
1669280830.8233688,1935
1669280830.8243663,1932
1669280830.8733673,1916
1669280830.8743658,1911
1669280830.8803742,1904
1669280830.898369,1894
1669280830.8994288,1884
1669280830.9004276,1874
1669280830.9233708,1870
1669280830.924397,1878
1669280830.9253979,1893
1669280830.9483712,1910
1669280830.9493713,1924
1669280830.9733717,1939
1669280830.9743688,1955
1669280830.9753673,1970
1669280830.9983747,1980
1669280830.9994485,1984
1669280831.023371,1979
1669280831.0243976,1970
1669280831.0253716,1960
1669280831.0483654,1945
1669280831.0494032,1930
1669280831.073371,1923
1669280831.0744002,1924
1669280831.0753655,1930
1669280831.0983906,1936
1669280831.0994542,1936
1669280831.1233702,1932
1669280831.124397,1930
1669280831.1483724,1930
1669280831.1494012,1934
1669280831.1733723,1938
1669280831.1743982,1941
1669280831.175403,1941
1669280831.176385,1939
1669280831.1983697,1942
1669280831.1995585,1948
1669280831.2233694,1957
1669280831.2244027,1966
1669280831.2253683,1969
1669280831.248366,1973
1669280831.2493691,1973
1669280831.273367,1977
1669280831.2743673,1983
1669280831.275368,1983
1669280831.3024437,1964
1669280831.3233688,1954
1669280831.3243694,1948
1669280831.3705757,1945
1669280831.3993661,1926
1669280831.4005477,1910
1669280831.42337,1889
1669280831.4244,1872
1669280831.4253993,1858
1669280831.4483662,1853
1669280831.449368,1857
1669280831.4734623,1874
1669280831.498474,1958
1669280831.49946,1987
1669280831.5057468,2015
1669280831.5228426,2041
1669280831.523842,2062
1669280831.5478458,2077
1669280831.5728436,2081
1669280831.5738423,2075
1669280831.598029,2060
1669280831.5998375,2042
1669280831.601047,2022
1669280831.6020532,2002
1669280831.6238384,1964
1669280831.6478486,1962
1669280831.697841,1942
1669280831.7238414,1934
1669280831.72584,1937
1669280831.7478397,1942
1669280831.7488458,1941
1669280831.7728374,1942
1669280831.7738388,1944
1669280831.7758377,1951
1669280831.797837,1957
1669280831.822839,1959
1669280831.8238392,1958
1669280831.8288414,1954
1669280831.8478389,1946
1669280831.8488367,1940
1669280831.8508544,1935
1669280831.8728378,1930
1669280831.8738368,1926
1669280831.8988712,1922
1669280831.9228725,1922
1669280831.9238381,1924
1669280831.9488466,1918
1669280831.9728708,1916
1669280832.0108478,1927
1669280832.0118437,1936
1669280832.012842,1947
1669280832.0488458,2010
1669280832.0508535,2034
1669280832.0728438,2057
1669280832.097836,2080
1669280832.098874,2072
1669280832.125844,2041
1669280832.1478598,2028
1669280832.1488392,2015
1669280832.1728394,2003
1669280832.17384,1995
1669280832.1758423,1988
1669280832.1978579,1977
1669280832.1988428,1968
1669280832.222839,1963
1669280832.223838,1964
1669280832.2258377,1970
1669280832.247839,1978
1669280832.2728388,1995
1669280832.2978537,2004
1669280832.2988393,2012
1669280832.322838,2016
1669280832.323839,2015
1669280832.325841,2008
1669280832.3478434,1995
1669280832.3488407,1981
1669280832.3508475,1971
1669280832.3728383,1965
1669280832.3738394,1958
1669280832.3758411,1951
1669280832.3978384,1945
1669280832.398842,1936
1669280832.4228685,1925
1669280832.4238682,1913
1669280832.4258692,1899
1669280832.4478421,1892
1669280832.4488473,1890
1669280832.4728417,1894
1669280832.473871,1899
1669280832.4758406,1901
1669280832.4978385,1898
1669280832.4988723,1895
1669280832.5228665,1895
1669280832.523867,1905
1669280832.525894,1921
1669280832.5481691,1944
1669280832.5492089,1966
1669280832.573198,1992
1669280832.5741925,2018
1669280832.575177,2045
1669280832.5982764,2068
1669280832.5992613,2087
1669280832.6251872,2112
1669280832.650178,2100
1669280832.6731987,2048
1669280832.674164,2038
1669280832.6981673,2031
1669280832.6991997,2026
1669280832.7231987,2019
1669280832.7241979,2007
1669280832.7251735,1995
1669280832.748178,1985
1669280832.749182,1975
1669280832.7731814,1969
1669280832.7741985,1967
1669280832.775163,1972
1669280832.7982316,1982
1669280832.7991993,1986
1669280832.8232028,1987
1669280832.8241684,1984
1669280832.8271701,1982
1669280832.8731637,1996
1669280832.8742013,1992
1669280832.8751636,1987
1669280832.9231699,1965
1669280832.924167,1960
1669280832.9731684,1925
1669280832.9781675,1914
1669280832.9791715,1903
1669280833.0231683,1888
1669280833.0241692,1889
1669280833.0251713,1891
1669280833.0481665,1897
1669280833.0491703,1901
1669280833.073166,1912
1669280833.0981672,1950
1669280833.099166,1967
1669280833.123164,1994
1669280833.1241646,2017
1669280833.1251643,2043
1669280833.148163,2067
1669280833.1491673,2084
1669280833.173166,2101
1669280833.1741672,2109
1669280833.1751657,2111
1669280833.1981754,2106
1669280833.1991644,2094
1669280833.2231688,2080
1669280833.2241673,2062
1669280833.2251685,2047
1669280833.2481713,2034
1669280833.2931707,2012
1669280833.2981677,2005
1669280833.2991924,1992
1669280833.3241706,1945
1669280833.348166,1935
1669280833.3491688,1929
1669280833.3501704,1921
1669280833.3731976,1919
1669280833.374202,1919
1669280833.3992505,1920
1669280833.4011722,1922
1669280833.4022474,1926
1669280833.4231956,1933
1669280833.4241695,1939
1669280833.4251957,1940
1669280833.448172,1942
1669280833.449175,1939
1669280833.4731956,1936
1669280833.4741964,1929
1669280833.4751687,1924
1669280833.5231957,1923
1669280833.5241947,1923
1669280833.5251977,1919
1669280833.5281966,1914
1669280833.5501642,1884
1669280833.5731752,1874
1669280833.5741663,1867
1669280833.5752027,1866
1669280833.598253,1865
1669280833.5992522,1863
1669280833.6231952,1864
1669280833.6241622,1865
1669280833.6251986,1867
1669280833.6481988,1876
1669280833.6491861,1886
1669280833.6732032,1893
1669280833.6741638,1898
1669280833.6751657,1909
1669280833.698251,1927
1669280833.69925,1948
1669280833.7231982,1977
1669280833.72417,2009
1669280833.7251987,2039
1669280833.7481675,2067
1669280833.7491658,2089
1669280833.7731993,2104
1669280833.7742002,2109
1669280833.7771635,2106
1669280833.7983549,2096
1669280833.7991662,2080
1669280833.827175,2060
1669280833.8282037,2039
1669280833.8291664,2020
1669280833.8481712,2004
1669280833.8731635,1992
1669280833.8741658,1981
1669280833.8983586,1967
1669280833.899168,1954
1669280833.9343581,1916
1669280833.9362583,1914
1669280833.937171,1917
1669280833.938167,1919
1669280833.9732072,1919
1669280833.9741979,1910
1669280833.9761698,1897
1669280833.9771652,1887
1669280833.9982626,1876
1669280833.999254,1867
1669280834.0231972,1863
1669280834.0241988,1864
1669280834.0252006,1868
1669280834.0481787,1874
1669280834.0491688,1880
1669280834.073173,1891
1669280834.0742004,1905
1669280834.076167,1914
1669280834.0981622,1920
1669280834.0991654,1925
1669280834.123198,1926
1669280834.1241987,1925
1669280834.1252003,1916
1669280834.1481764,1902
1669280834.1491687,1888
1669280834.1731973,1880
1669280834.1981652,1881
1669280834.199257,1880
1669280834.2481627,1864
1669280834.2731676,1857
1669280834.2741675,1852
1669280834.2981648,1855
1669280834.2991657,1864
1669280834.3231647,1869
1669280834.3241649,1871
1669280834.3251657,1879
1669280834.3481643,1897
1669280834.3781679,2012
1669280834.3981721,2036
1669280834.3991754,2056
1669280834.4231648,2072
1669280834.424171,2074
1669280834.452161,2070
1669280834.4531693,2061
1669280834.4541678,2043
1669280834.473165,2021
1669280834.4741638,1999
1669280834.4981735,1976
1669280834.5231638,1930
1669280834.5241647,1915
1669280834.5751696,1912
1669280834.5771842,1915
1669280834.598165,1919
1669280834.60219,1915
1669280834.6231658,1913
1669280834.624182,1906
1669280834.625166,1894
1669280834.6481671,1885
1669280834.6491725,1879
1669280834.6731944,1882
1669280834.6991994,1877
1669280834.7231705,1869
1669280834.7241669,1858
1669280834.7271693,1853
1669280834.7481692,1851
1669280834.7491684,1850
1669280834.7731953,1852
1669280834.7741983,1852
1669280834.775175,1852
1669280834.7982454,1854
1669280834.7991738,1861
1669280834.823195,1866
1669280834.8241968,1867
1669280834.827198,1867
1669280834.848166,1864
1669280834.8491638,1861
1669280834.877166,1861
1669280834.8781662,1861
1669280834.8791707,1863
1669280834.898351,1862
1669280834.9341655,1852
1669280834.9481635,1841
1669280834.9491656,1830
1669280834.95017,1817
1669280834.9731648,1807
1669280834.9741893,1799
1669280834.998179,1803
1669280834.9991884,1813
1669280835.0001712,1827
1669280835.023162,1845
1669280835.024167,1864
1669280835.025163,1886
1669280835.0481672,1913
1669280835.0491636,1935
1669280835.073168,1958
1669280835.09817,1999
1669280835.0991962,2001
1669280835.1231654,1994
1669280835.1241682,1979
1669280835.1251912,1965
1669280835.1481652,1954
1669280835.1492388,1944
1669280835.1731648,1932
1669280835.1741664,1922
1669280835.1751666,1915
1669280835.214166,1919
1669280835.2151642,1918
1669280835.217163,1915
1669280835.2181625,1914
1669280835.2482085,1913
1669280835.2491677,1906
1669280835.250239,1896
1669280835.2731678,1886
1669280835.2741961,1880
1669280835.2771642,1871
1669280835.2982037,1863
1669280835.2992318,1855
1669280835.327196,1849
1669280835.3481717,1844
1669280835.349167,1840
1669280835.3731966,1838
1669280835.3741949,1837
1669280835.3982387,1838
1669280835.399232,1840
1669280835.4022317,1844
1669280835.4231946,1850
1669280835.4481695,1855
1669280835.4491677,1856
1669280835.4501944,1855
1669280835.4522293,1853
1669280835.4732008,1852
1669280835.4742026,1851
1669280835.498248,1846
1669280835.499258,1841
1669280835.5001705,1836
1669280835.5231946,1828
1669280835.5241663,1818
1669280835.5481644,1805
1669280835.5731688,1780
1669280835.5741642,1779
1669280835.5751698,1783
1669280835.5981874,1786
1669280835.5993419,1790
1669280835.6231947,1795
1669280835.6241949,1796
1669280835.649171,1795
1669280835.6731644,1794
1669280835.6741695,1789
1669280835.675169,1793
1669280835.6981661,1801
1669280835.699179,1814
1669280835.7231984,1832
1669280835.7491724,1871
1669280835.7501738,1884
1669280835.7731667,1902
1669280835.7982287,1946
1669280835.799231,1954
1669280835.8231645,1956
1669280835.8241715,1949
1669280835.850164,1935
1669280835.8521647,1919
1669280835.8531651,1896
1669280835.8731666,1881
1669280835.8741634,1870
1669280835.8981674,1867
1669280835.927201,1861
1669280835.9282048,1856
1669280835.9291642,1850
1669280835.9301996,1843
1669280835.9322314,1835
1669280835.9481657,1829
1669280835.9751687,1821
1669280835.9981666,1823
1669280835.9991705,1824
1669280836.0001984,1828
1669280836.0271661,1840
1669280836.0281668,1849
1669280836.0291934,1855
1669280836.0481687,1864
1669280836.049198,1874
1669280836.0731683,1886
1669280836.0751667,1894
1669280836.098168,1896
1669280836.1241705,1838
1669280836.1262057,1830
1669280836.148168,1828
1669280836.1531677,1832
1669280836.1731653,1843
1669280836.1982067,1857
1669280836.2022393,1890
1669280836.2231667,1886
1669280836.2241943,1874
1669280836.2332244,1863
1669280836.248171,1860
1669280836.2491708,1863
1669280836.2731977,1863
1669280836.2741952,1861
1669280836.298232,1857
1669280836.2991686,1854
1669280836.3001995,1846
1669280836.3231716,1834
1669280836.324203,1823
1669280836.3481646,1815
1669280836.3491688,1810
1669280836.3501666,1807
1669280836.3731973,1806
1669280836.374166,1807
1669280836.398168,1815
1669280836.399237,1828
1669280836.4001966,1844
1669280836.4231675,1870
1669280836.4241998,1894
1669280836.44817,1913
1669280836.449169,1924
1669280836.4501643,1932
1669280836.490199,1930
1669280836.4921682,1926
1669280836.4931986,1919
1669280836.4942021,1908
1669280836.523169,1894
1669280836.524195,1877
1669280836.5251992,1866
1669280836.5481677,1858
1669280836.5491679,1853
1669280836.5501955,1851
1669280836.5732062,1855
1669280836.5751803,1858
1669280836.5982394,1861
1669280836.5992248,1863
1669280836.6001651,1859
1669280836.6231983,1853
1669280836.6241953,1854
1669280836.6272027,1854
1669280836.6521904,1853
1669280836.6531699,1852
1669280836.6732144,1847
1669280836.67417,1836
1669280836.6983573,1825
1669280836.7001734,1818
1669280836.7013502,1813
1669280836.7231944,1810
1669280836.72417,1808
1669280836.7481668,1808
1669280836.7491665,1807
1669280836.7501664,1807
1669280836.7731981,1807
1669280836.7741694,1804
1669280836.7982545,1807
1669280836.7991838,1816
1669280836.8012102,1819
1669280836.8231976,1825
1669280836.849185,1837
1669280836.8512187,1828
1669280836.8731663,1817
1669280836.8741663,1804
1669280836.898322,1796
1669280836.8993468,1788
1669280836.9231741,1780
1669280836.924201,1776
1669280836.9481623,1782
1669280836.949162,1791
1669280836.951164,1799
1669280836.952272,1804
1669280836.9732003,1803
1669280836.9751654,1797
1669280836.9981678,1797
1669280836.999168,1803
1669280837.0241678,1820
1669280837.0481648,1817
1669280837.0491738,1814
1669280837.0781658,1852
1669280837.0791671,1874
1669280837.0981646,1898
1669280837.0991652,1921
1669280837.1311753,1944
1669280837.132176,1960
1669280837.1331656,1974
1669280837.1481645,1980
1669280837.149166,1976
1669280837.1731625,1967
1669280837.174171,1948
1669280837.1981707,1931
1669280837.1991718,1912
1669280837.2001984,1893
1669280837.2231984,1877
1669280837.2242048,1856
1669280837.2491648,1808
1669280837.2731647,1800
1669280837.2741704,1795
1669280837.2982037,1793
1669280837.2992387,1792
1669280837.3001661,1794
1669280837.3231957,1796
1669280837.3501678,1790
1669280837.3731778,1791
1669280837.4231722,1796
1669280837.4482038,1787
1669280837.449202,1781
1669280837.450199,1776
1669280837.4521692,1777
1669280837.4731953,1785
1669280837.475165,1792
1669280837.4992383,1795
1669280837.5001667,1797
1669280837.5021684,1800
1669280837.523194,1808
1669280837.524195,1812
1669280837.5481684,1812
1669280837.5491686,1814
1669280837.5502288,1812
1669280837.5731635,1807
1669280837.5741696,1804
1669280837.59824,1806
1669280837.5992405,1815
1669280837.6041994,1821
1669280837.6232,1821
1669280837.6241984,1816
1669280837.648167,1812
1669280837.6492004,1807
1669280837.650199,1807
1669280837.6732004,1809
1669280837.6741662,1811
1669280837.6981678,1811
1669280837.6992385,1813
1669280837.700234,1814
1669280837.7231987,1815
1669280837.724172,1817
1669280837.770171,1826
1669280837.772165,1839
1669280837.773175,1852
1669280837.7741644,1857
1669280837.7751665,1861
1669280837.7981644,1868
1669280837.7991633,1878
1669280837.8001635,1882
1669280837.8232172,1878
1669280837.8242023,1876
1669280837.848167,1868
1669280837.8491976,1857
1669280837.850197,1845
1669280837.8731985,1839
1669280837.874169,1834
1669280837.8981893,1828
1669280837.899226,1823
1669280837.9001977,1819
1669280837.9231935,1814
1669280837.9281652,1808
1669280837.929229,1809
1669280837.9481947,1811
1669280837.9491649,1812
1669280837.9731963,1815
1669280837.974197,1816
1669280837.9982579,1817
1669280837.9992573,1817
1669280838.0012558,1818
1669280838.048165,1828
1669280838.0491982,1819
1669280838.0512557,1804
1669280838.0731726,1778
1669280838.074165,1741
1669280838.0982268,1698
1669280838.0992572,1655
1669280838.1011822,1615
1669280838.123202,1585
1669280838.1241982,1563
1669280838.1482103,1550
1669280838.1491973,1551
1669280838.1511676,1567
1669280838.173208,1595
1669280838.1741724,1625
1669280838.1981885,1664
1669280838.2231846,1802
1669280838.2241676,1839
1669280838.2481668,1871
1669280838.2731676,1893
1669280838.274166,1905
1669280838.275165,1906
1669280838.298162,1900
1669280838.3021646,1860
1669280838.323165,1850
1669280838.3241646,1840
1669280838.3501658,1814
1669280838.3731778,1811
1669280838.4121766,1839
1669280838.4131694,1859
1669280838.4141674,1880
1669280838.4481647,1896
1669280838.449165,1913
1669280838.4501634,1928
1669280838.452165,1940
1669280838.473167,1950
1669280838.4741642,1949
1669280838.4981766,1943
1669280838.4991803,1929
1669280838.5001645,1915
1669280838.5232067,1902
1669280838.5241675,1887
1669280838.5481954,1872
1669280838.5501952,1853
1669280838.5741665,1835
1669280838.598238,1821
1669280838.599238,1806
1669280838.6002018,1794
1669280838.6021647,1783
1669280838.6241703,1772
1669280838.648169,1771
1669280838.6491694,1766
1669280838.674187,1779
1669280838.6982386,1791
1669280838.7231698,1831
1669280838.7241914,1839
1669280838.7481763,1848
1669280838.7741718,1874
1669280838.7981648,1874
1669280838.7991652,1879
1669280838.8001637,1884
1669280838.8231657,1884
1669280838.8241754,1874
1669280838.8481648,1863
1669280838.849165,1849
1669280838.8501658,1833
1669280838.8731658,1816
1669280838.8741708,1804
1669280838.8801663,1800
1669280838.8981738,1801
1669280838.9231634,1805
1669280838.9241664,1808
1669280838.9251664,1813
1669280838.9481652,1820
1669280838.973171,1818
1669280838.975167,1812
1669280838.975167,1807
1669280838.9982495,1799
1669280838.9991703,1791
1669280839.001248,1786
1669280839.0021708,1789
1669280839.0231948,1796
1669280839.0242019,1801
1669280839.0512536,1809
1669280839.0521677,1818
1669280839.053195,1827
1669280839.0741677,1836
1669280839.0741677,1842
1669280839.0982444,1849
1669280839.0991666,1853
1669280839.110233,1852
1669280839.1231925,1847
1669280839.1241992,1843
1669280839.148261,1839
1669280839.149178,1834
1669280839.151209,1830
1669280839.1732092,1833
