timestamp,PPG
1669285107.5746615,1693
1669285107.5987027,1768
1669285107.62366,1951
1669285107.6246638,1993
1669285107.6487246,2017
1669285107.649731,2024
1669285107.6507313,2019
1669285107.6746871,2005
1669285107.675688,1986
1669285107.6986947,1956
1669285107.699655,1918
1669285107.7007303,1872
1669285107.723684,1818
1669285107.724683,1765
1669285107.7486875,1716
1669285107.7496893,1681
1669285107.7506876,1656
1669285107.7746694,1641
1669285107.7756557,1629
1669285107.798746,1622
1669285107.7997458,1619
1669285107.8016598,1619
1669285107.8236923,1621
1669285107.8246903,1625
1669285107.8487086,1630
1669285107.8496943,1634
1669285107.8506622,1633
1669285107.8732257,1637
1669285107.898233,1644
1669285107.900246,1653
1669285107.9232013,1660
1669285107.9242282,1666
1669285107.9481957,1689
1669285107.9491985,1701
1669285107.9512045,1711
1669285107.979718,1723
1669285107.980758,1734
1669285107.9827173,1751
1669285107.9987183,1769
1669285107.999808,1782
1669285108.0237224,1793
1669285108.024725,1794
1669285108.0487285,1796
1669285108.0497525,1793
1669285108.0517185,1789
1669285108.0737514,1791
1669285108.0747497,1799
1669285108.1017168,1829
1669285108.1037188,1886
1669285108.1117196,1973
1669285108.1237152,2089
1669285108.1247473,2230
1669285108.1487718,2389
1669285108.1497536,2549
1669285108.1507308,2690
1669285108.1737525,2801
1669285108.174751,2873
1669285108.2247195,2825
1669285108.225731,2724
1669285108.2487595,2587
1669285108.2527199,2082
1669285108.2737162,1932
1669285108.3007183,1597
1669285108.3007183,1533
1669285108.3237197,1486
1669285108.349719,1438
1669285108.3507175,1452
1669285108.3737187,1481
1669285108.374722,1522
1669285108.3987174,1577
1669285108.3997195,1641
1669285108.4017253,1714
1669285108.423231,1796
1669285108.4242303,1873
1669285108.4482305,1943
1669285108.4502294,2004
1669285108.4512312,2051
1669285108.4737437,2079
1669285108.498831,2084
1669285108.4998283,2076
1669285108.5007634,2047
1669285108.5247478,1902
1669285108.5487826,1851
1669285108.5497808,1803
1669285108.5747488,1680
1669285108.6237512,1655
1669285108.626749,1595
1669285108.628749,1593
1669285108.6487544,1598
1669285108.6747463,1625
1669285108.698746,1632
1669285108.6997437,1641
1669285108.7007508,1656
1669285108.727745,1666
1669285108.7287455,1672
1669285108.7497473,1698
1669285108.773748,1713
1669285108.774749,1728
1669285108.7987454,1745
1669285108.8237534,1777
1669285108.824744,1776
1669285108.848744,1776
1669285108.8497534,1773
1669285108.8737445,1774
1669285108.874752,1774
1669285108.8997471,1794
1669285108.9237473,1819
1669285108.9247458,1868
1669285108.9257467,1952
1669285108.94875,2072
1669285108.9497526,2226
1669285108.9507525,2402
1669285108.9737425,2590
1669285108.9747443,2769
1669285108.9987466,2925
1669285108.9998198,3043
1669285109.0008187,3113
1669285109.0237498,3126
1669285109.0247543,3081
1669285109.0488274,2983
1669285109.0497549,2845
1669285109.0507824,2675
1669285109.0737784,2484
1669285109.0747786,2290
1669285109.098933,2108
1669285109.0999284,1943
1669285109.1007488,1805
1669285109.123747,1695
1669285109.124747,1611
1669285109.1507916,1544
1669285109.1517475,1498
1669285109.153745,1473
1669285109.1737702,1470
1669285109.1747859,1478
1669285109.1987758,1502
1669285109.1997747,1538
1669285109.2007806,1590
1669285109.2237508,1657
1669285109.2247472,1734
1669285109.2637806,1816
1669285109.2647464,1894
1669285109.2657475,1966
1669285109.2677865,2030
1669285109.2989354,2081
1669285109.2999322,2121
1669285109.3017445,2137
1669285109.3028314,2131
1669285109.3237705,2108
1669285109.3487968,2071
1669285109.3737633,1899
1669285109.3747592,1844
1669285109.3757453,1797
1669285109.398779,1760
1669285109.3997834,1731
1669285109.4237466,1708
1669285109.4247513,1686
1669285109.4257495,1675
1669285109.4488015,1666
1669285109.4497802,1659
1669285109.450753,1651
1669285109.4987478,1631
1669285109.4997458,1628
1669285109.5008342,1630
1669285109.548836,1654
1669285109.5498428,1666
1669285109.5747507,1711
1669285109.5807438,1731
1669285109.5987766,1749
1669285109.6247447,1801
1669285109.648778,1813
1669285109.6508048,1818
1669285109.6737757,1820
1669285109.674783,1824
1669285109.698744,1826
1669285109.6997979,1827
1669285109.7237487,1812
1669285109.72475,1799
1669285109.7487547,1794
1669285109.7497478,1800
1669285109.7517467,1832
1669285109.7737706,1901
1669285109.774785,2009
1669285109.798758,2162
1669285109.7997472,2346
1669285109.8007462,2545
1669285109.8237484,2741
1669285109.824744,2908
1669285109.8487988,3036
1669285109.849782,3107
1669285109.8507774,3123
1669285109.873744,3081
1669285109.904747,2648
1669285109.9057457,2454
1669285109.9237454,2260
1669285109.9497752,1760
1669285109.950798,1647
1669285109.973747,1566
1669285109.9747462,1506
1669285109.9987466,1467
1669285110.0487435,1485
1669285110.0497487,1526
1669285110.0737429,1584
1669285110.0747442,1657
1669285110.0757449,1737
1669285110.0987446,1821
1669285110.0997505,1899
1669285110.1497545,2071
1669285110.1508183,2100
1669285110.1567464,2107
1669285110.198745,1966
1669285110.1997433,1911
1669285110.2007985,1857
1669285110.2237449,1808
1669285110.2247462,1764
1669285110.2487466,1726
1669285110.2497437,1699
1669285110.251745,1680
1669285110.2737477,1668
1669285110.2747438,1661
1669285110.2987473,1656
1669285110.2997801,1651
1669285110.3008327,1646
1669285110.3237455,1644
1669285110.3247488,1647
1669285110.3487985,1652
1669285110.3497796,1661
1669285110.3517468,1667
1669285110.373745,1676
1669285110.3747797,1689
1669285110.3989365,1700
1669285110.3999329,1708
1669285110.4237852,1714
1669285110.4247615,1718
1669285110.4297838,1725
1669285110.4307466,1734
1669285110.4487453,1746
1669285110.4737449,1764
1669285110.4747472,1782
1669285110.4757485,1794
1669285110.4988298,1803
1669285110.4998298,1804
1669285110.5437806,1802
1669285110.5447774,1793
1669285110.5457487,1788
1669285110.5477448,1777
1669285110.5489252,1762
1669285110.5737774,1751
1669285110.5747845,1743
1669285110.5988421,1740
1669285110.6237462,1839
1669285110.62475,1930
1669285110.648747,2063
1669285110.6497464,2229
1669285110.6507456,2416
1669285110.673777,2611
1669285110.6747909,2791
1669285110.698745,2942
1669285110.6997497,3048
1669285110.7007635,3099
1669285110.7237442,3090
1669285110.724753,3020
1669285110.7487779,2901
1669285110.749775,2744
1669285110.7507803,2567
1669285110.773776,2383
1669285110.7747777,2200
1669285110.798793,2023
1669285110.7997916,1863
1669285110.8007724,1721
1669285110.823747,1606
1669285110.8247454,1524
1669285110.8488314,1470
1669285110.849751,1438
1669285110.8737843,1427
1669285110.8757453,1431
1669285110.8777425,1450
1669285110.9247453,1612
1669285110.9487436,1689
1669285110.949748,1771
1669285110.9507678,1851
1669285110.9527543,1921
1669285110.9737713,1985
1669285110.974771,2041
1669285111.0007465,2104
1669285111.0237463,2081
1669285111.0247464,2049
1669285111.048743,2014
1669285111.0497549,1975
1669285111.0547526,1930
1669285111.0737758,1878
1669285111.0747778,1822
1669285111.0987759,1773
1669285111.0998368,1730
1669285111.1237922,1698
1669285111.148833,1639
1669285111.1497753,1627
1669285111.1507707,1627
1669285111.183746,1637
1669285111.184747,1653
1669285111.1967814,1671
1669285111.198751,1693
1669285111.2487428,1750
1669285111.249744,1755
1669285111.2527518,1759
1669285111.2737713,1763
1669285111.2747724,1766
1669285111.298798,1771
1669285111.3487442,1785
1669285111.3497968,1794
1669285111.3507977,1804
1669285111.3737466,1808
1669285111.3747518,1806
1669285111.3757489,1796
1669285111.3987474,1788
1669285111.3997464,1791
1669285111.4237454,1811
1669285111.4247465,1853
1669285111.4257548,1923
1669285111.4487498,2027
1669285111.4497528,2154
1669285111.4737442,2303
1669285111.4747443,2467
1669285111.4757428,2624
1669285111.498751,2766
1669285111.4997435,2864
1669285111.523745,2912
1669285111.524745,2905
1669285111.5497444,2620
1669285111.573747,2468
1669285111.5747461,2302
1669285111.5757494,2133
1669285111.5987458,1969
1669285111.599745,1820
1669285111.623747,1691
1669285111.624747,1591
1669285111.6267455,1516
1669285111.6487556,1463
1669285111.6497512,1431
1669285111.6737807,1419
1669285111.6747758,1422
1669285111.6757474,1445
1669285111.6988294,1480
1669285111.6998258,1530
1669285111.7027442,1595
1669285111.7237513,1670
1669285111.7247488,1751
1669285111.7489393,1833
1669285111.749748,1912
1669285111.773748,1987
1669285111.7847447,2122
1669285111.8197467,2129
1669285111.8207505,2125
1669285111.82275,2107
1669285111.8247468,2075
1669285111.8488407,2030
1669285111.849792,1973
1669285111.8737729,1917
1669285111.8747828,1861
1669285111.8757477,1812
1669285111.898941,1767
1669285111.8998172,1726
1669285111.9237707,1693
1669285111.9247775,1667
1669285111.9257443,1653
1669285111.973096,1672
1669285111.9750962,1684
1669285111.9760976,1690
1669285111.9991121,1695
1669285112.0002847,1697
1669285112.0230987,1702
1669285112.0250962,1703
1669285112.0260994,1701
1669285112.0490925,1699
1669285112.050111,1699
1669285112.0731266,1703
1669285112.0751293,1705
1669285112.076133,1707
1669285112.099114,1713
1669285112.1231163,1721
1669285112.1251545,1732
1669285112.1490922,1741
1669285112.1501257,1754
1669285112.1510954,1772
1669285112.152095,1798
1669285112.1740932,1846
1669285112.201169,2192
1669285112.2021682,2356
1669285112.2040975,2531
1669285112.2240934,2698
1669285112.2250953,2832
1669285112.2491102,2924
1669285112.2501411,2962
1669285112.2751074,2775
1669285112.2991035,2640
1669285112.3000925,2482
1669285112.3080938,2307
1669285112.323098,2128
1669285112.3250957,1961
1669285112.3491051,1808
1669285112.3750958,1497
1669285112.3760977,1444
1669285112.398134,1415
1669285112.460094,1508
1669285112.4610946,1580
1669285112.4730945,1663
1669285112.4986184,1752
1669285112.4996161,1844
1669285112.500624,1928
1669285112.5026152,1998
1669285112.5231366,2050
1669285112.5251403,2085
1669285112.526138,2100
1669285112.5481315,2101
1669285112.5501335,2081
1669285112.5731335,2056
1669285112.5751333,2021
1669285112.6001332,1881
1669285112.623136,1834
1669285112.6251357,1792
1669285112.626136,1753
1669285112.6481383,1715
1669285112.650133,1678
1669285112.6731398,1646
1669285112.7001355,1614
1669285112.7251418,1623
1669285112.7501323,1671
1669285112.7761388,1691
1669285112.7981358,1700
1669285112.8002079,1708
1669285112.8482077,1740
1669285112.850209,1748
1669285112.873164,1761
1669285112.875135,1784
1669285112.8761418,1836
1669285112.898138,1928
1669285112.900209,2071
1669285112.9231355,2257
1669285112.9251385,2470
1669285112.949135,2689
1669285112.9501665,2888
1669285112.97314,3048
1669285112.9751701,3159
1669285112.976135,3208
1669285112.9771724,3198
1669285112.9982157,3126
1669285113.000218,3002
1669285113.0231967,2841
1669285113.0252423,2658
1669285113.0484426,2464
1669285113.0733538,1920
1669285113.0743542,1784
1669285113.0753567,1673
1669285113.0993516,1588
1669285113.10135,1526
1669285113.123352,1488
1669285113.124351,1470
1669285113.1263509,1466
1669285113.1483552,1478
1669285113.1493533,1503
1669285113.1733494,1546
1669285113.174354,1606
1669285113.176351,1675
1669285113.198356,1749
1669285113.1993487,1825
1669285113.2233512,1899
1669285113.224351,1966
1669285113.2263498,2023
1669285113.252351,2065
1669285113.2533514,2095
1669285113.2563508,2105
1669285113.2733493,2104
1669285113.2743487,2093
1669285113.298433,2072
1669285113.3003507,2040
1669285113.3263533,1888
1669285113.3484445,1827
1669285113.3493586,1774
1669285113.399353,1667
1669285113.4233499,1665
1669285113.4243495,1670
1669285113.426353,1678
1669285113.4283917,1689
1669285113.4483702,1702
1669285113.4493904,1710
1669285113.4733522,1718
1669285113.47535,1726
1669285113.476356,1730
1669285113.4984448,1742
1669285113.5003498,1755
1669285113.523353,1774
1669285113.5243516,1794
1669285113.5263863,1814
1669285113.5733516,1848
1669285113.5743513,1844
1669285113.5763507,1839
1669285113.5983503,1836
1669285113.5993495,1836
1669285113.6233568,1838
1669285113.6243513,1833
1669285113.6503599,1872
1669285113.6733556,1942
1669285113.674354,2058
1669285113.69935,2629
1669285113.7393553,2831
1669285113.7763515,3146
1669285113.7983506,2698
1669285113.79935,2501
1669285113.823354,2303
1669285113.8253577,2115
1669285113.8263533,1948
1669285113.8483567,1812
1669285113.8493485,1703
1669285113.8733478,1629
1669285113.879353,1582
1669285113.8983564,1558
1669285113.9233506,1549
1669285113.9243512,1551
1669285113.9263504,1567
1669285113.92735,1591
1669285113.92835,1625
1669285113.9483488,1672
1669285113.9743598,1866
1669285113.9763563,1935
1669285113.9983504,2001
1669285114.025355,2130
1669285114.0263538,2141
1669285114.0483568,2134
1669285114.049349,2108
1669285114.0733502,2069
1669285114.074352,2013
1669285114.0763502,1951
1669285114.0983577,1891
1669285114.0993488,1827
1669285114.123358,1772
1669285114.1484342,1721
1669285114.1503522,1680
1669285114.173382,1646
1669285114.1743526,1622
1669285114.1763535,1611
1669285114.1773882,1609
1669285114.1783507,1614
1669285114.1983633,1628
1669285114.1993644,1642
1669285114.2243626,1659
1669285114.2243626,1672
1669285114.2263565,1681
1669285114.2484062,1688
1669285114.250351,1692
1669285114.2733881,1697
1669285114.2983613,1719
1669285114.2993526,1732
1669285114.3233569,1745
1669285114.3243532,1759
1669285114.326353,1775
1669285114.3483517,1789
1669285114.3503537,1801
1669285114.38035,1814
1669285114.3814194,1828
1669285114.382439,1836
1669285114.4023662,1841
1669285114.403352,1843
1669285114.4043868,1837
1669285114.4233532,1829
1669285114.425352,1821
1669285114.4483757,1810
1669285114.450567,1799
1669285114.4733844,1786
1669285114.4753516,1770
1669285114.4983883,1759
1669285114.499392,1749
1669285114.5053487,1747
1669285114.506385,1767
1669285114.5233505,1820
1669285114.548385,1919
1669285114.5503488,2068
1669285114.5513852,2259
1669285114.5733857,2478
1669285114.5753527,2702
1669285114.6003492,2914
1669285114.6003492,3089
1669285114.601359,3211
1669285114.6233802,3272
1669285114.625351,3264
1669285114.6263576,3192
1669285114.673351,2692
1669285114.6753507,2478
1669285114.6763952,2266
1669285114.6983545,2061
1669285114.700362,1879
1669285114.72335,1735
1669285114.724351,1627
1669285114.7263508,1549
1669285114.7483504,1500
1669285114.749352,1475
1669285114.77335,1470
1669285114.774351,1480
1669285114.7763507,1501
1669285114.7983525,1532
1669285114.7993536,1577
1669285114.8233511,1635
1669285114.848356,1875
1669285114.8493552,1950
1669285114.8733513,2018
1669285114.874352,2074
1669285114.8763516,2114
1669285114.8983524,2131
1669285114.8993523,2130
1669285114.9483578,1984
1669285114.973355,1929
1669285115.0253572,1750
1669285115.0293517,1605
1669285115.0313601,1596
1669285115.0483508,1596
1669285115.076355,1624
1669285115.0983505,1629
1669285115.0993505,1635
1669285115.123395,1638
1669285115.1243799,1641
1669285115.1303518,1647
1669285115.1484194,1658
1669285115.1503537,1671
1669285115.1733887,1691
1669285115.175355,1711
1669285115.176387,1736
1669285115.1984184,1759
1669285115.1993806,1779
1669285115.2243695,1793
1669285115.2243695,1803
1669285115.2503498,1826
1669285115.2733865,1836
1669285115.2753499,1842
1669285115.300348,1825
1669285115.32335,1814
1669285115.3484435,1767
1669285115.35035,1756
1669285115.3733847,1759
1669285115.4233508,2262
1669285115.4253547,2462
1669285115.4484613,2661
1669285115.4733536,2830
1669285115.474357,2954
1669285115.476355,3022
1669285115.4773536,3026
1669285115.478354,2976
1669285115.4983525,2882
1669285115.4993536,2754
1669285115.523354,2597
1669285115.5253556,2417
1669285115.5484412,2225
1669285115.573355,1713
1669285115.5753531,1586
1669285115.598353,1491
1669285115.599349,1424
1669285115.626354,1369
1669285115.626354,1390
1669285115.6633503,1428
1669285115.6643496,1480
1669285115.6663585,1546
1669285115.6673555,1627
1669285115.698357,1719
1669285115.699349,1815
1669285115.701348,1908
1669285115.7253497,1989
1669285115.7263546,2053
1669285115.7273526,2095
1669285115.7513585,2115
1669285115.7523654,2115
1669285115.7983499,2096
1669285115.799349,2064
1669285115.801349,2019
1669285115.8023515,1960
1669285115.8033493,1902
1669285115.8233547,1846
1669285115.8253498,1795
1669285115.8483484,1746
1669285115.8493488,1698
1669285115.8503482,1657
1669285115.857355,1623
1669285115.8983505,1572
1669285115.9003487,1574
1669285115.9233553,1580
1669285115.9253514,1589
1669285115.9263518,1604
1669285115.9483542,1621
1669285115.9503486,1636
1669285115.9733808,1652
1669285115.9753487,1668
1669285115.9984543,1688
1669285116.0004432,1712
1669285116.0013697,1729
1669285116.0233536,1744
1669285116.0253491,1755
1669285116.0493498,1765
1669285116.0503693,1769
1669285116.051352,1770
1669285116.0737267,1774
1669285116.074689,1782
1669285116.09869,1792
1669285116.099697,1799
1669285116.1087298,1809
1669285116.1237154,1830
1669285116.1247091,1875
1669285116.1488912,1959
1669285116.1506884,2084
1669285116.1546934,2247
1669285116.1737225,2431
1669285116.1989284,2619
1669285116.1996896,2790
1669285116.200693,2925
1669285116.20269,3011
1669285116.2236912,3041
1669285116.2247179,3015
1669285116.2488766,2934
1669285116.2736893,2492
1669285116.2746918,2316
1669285116.3026953,1820
1669285116.3236938,1687
1669285116.3246963,1576
1669285116.3496962,1362
1669285116.3736885,1331
1669285116.3787246,1323
1669285116.379688,1343
1669285116.3987231,1385
1669285116.3997493,1452
1669285116.4236934,1540
1669285116.4486897,1858
1669285116.4497654,1966
1669285116.4736903,2057
1669285116.4746926,2124
1669285116.4986892,2169
1669285116.4996905,2198
1669285116.523688,2212
1669285116.5246878,2207
1669285116.5487423,2182
1669285116.5496886,2147
1669285116.550724,2101
1669285116.5526903,2050
1669285116.5736895,1996
1669285116.5746872,1936
1669285116.5986917,1877
1669285116.5996943,1810
1669285116.6246898,1623
1669285116.6486874,1579
1669285116.6497633,1549
1669285116.674691,1546
1669285116.6987247,1561
1669285116.6997633,1580
1669285116.700719,1603
1669285116.7236946,1629
1669285116.7346885,1652
1669285116.7487497,1664
1669285116.7746935,1655
1669285116.7986887,1648
1669285116.799722,1641
1669285116.8006883,1641
1669285116.823689,1644
1669285116.8246927,1654
1669285116.8487499,1684
1669285116.8496885,1746
1669285116.851701,1846
1669285116.8736916,2000
1669285116.8747241,2200
1669285116.903701,2906
1669285116.9397228,3097
1669285116.9407296,3230
1669285116.9427195,3294
1669285116.9436889,3286
1669285116.9737308,3210
1669285116.974723,3080
1669285116.9987705,2907
1669285116.999762,2702
1669285117.00169,2490
1669285117.0026891,2282
1669285117.0236902,2086
1669285117.0246935,1913
1669285117.0487747,1773
1669285117.049774,1671
1669285117.0506923,1601
1669285117.073725,1557
1669285117.0746908,1536
1669285117.0987787,1535
1669285117.099778,1549
1669285117.1016898,1569
1669285117.1236963,1595
1669285117.1246922,1625
1669285117.1489015,1667
1669285117.1497357,1716
1669285117.151691,1770
1669285117.173691,1831
1669285117.1747243,1893
1669285117.1986966,1953
1669285117.2007039,2009
1669285117.2016885,2053
1669285117.2236888,2080
1669285117.224691,2089
1669285117.2489014,2079
1669285117.2506917,2055
1669285117.2516882,2015
1669285117.2737255,1966
1669285117.2817245,1915
1669285117.2988822,1867
1669285117.3006887,1830
1669285117.3016973,1794
1669285117.3236923,1757
1669285117.3246894,1725
1669285117.3488925,1698
1669285117.3498886,1676
1669285117.3517015,1654
1669285117.3736894,1630
1669285117.3746886,1611
1669285117.3988738,1593
1669285117.4007018,1580
1669285117.401706,1577
1669285117.4236906,1584
1669285117.4246936,1605
1669285117.448898,1640
1669285117.4498973,1681
1669285117.451697,1722
1669285117.4737256,1766
1669285117.474689,1805
1669285117.4988852,1839
1669285117.5006878,1860
1669285117.5016882,1865
1669285117.5237148,1846
1669285117.54874,1699
1669285117.549723,1652
1669285117.579692,1630
1669285117.5827794,1640
1669285117.5987794,1680
1669285117.6236892,1758
1669285117.624689,1880
1669285117.6337783,2460
1669285117.6488826,2689
1669285117.6497054,2900
1669285117.6736915,3078
1669285117.674691,3202
1669285117.6986904,3267
1669285117.699694,3270
1669285117.7246926,2958
1669285117.7487242,2775
1669285117.7497427,2579
1669285117.7506876,2370
1669285117.773744,2167
1669285117.7747235,1976
1669285117.7987356,1810
1669285117.823693,1473
1669285117.8246946,1403
1669285117.8487244,1356
1669285117.87369,1339
1669285117.8827152,1364
1669285117.9246907,1541
1669285117.9256938,1623
1669285117.9487417,1708
1669285117.974693,2019
1669285117.9986904,2050
1669285117.9996998,2066
1669285118.0006917,2068
1669285118.023699,2055
1669285118.0506892,1863
1669285118.0736895,1801
1669285118.0746908,1742
1669285118.0986907,1684
1669285118.0996907,1633
1669285118.10069,1590
1669285118.1236892,1561
1669285118.1246927,1543
1669285118.1486878,1532
1669285118.1496978,1530
1669285118.1506884,1535
1669285118.1736896,1543
1669285118.1746874,1550
1669285118.2196925,1555
1669285118.2206917,1559
1669285118.2226884,1568
1669285118.2236917,1583
1669285118.2486863,1603
1669285118.249689,1623
1669285118.25169,1642
1669285118.252691,1655
1669285118.2737253,1661
1669285118.274723,1655
1669285118.2987564,1639
1669285118.2996902,1619
1669285118.3016884,1603
1669285118.3236904,1595
1669285118.3246882,1595
1669285118.3516934,1604
1669285118.3527222,1621
1669285118.353696,1651
1669285118.3736923,1710
1669285118.3747194,1806
1669285118.398879,1945
1669285118.4006898,2129
1669285118.4016893,2340
1669285118.423694,2561
1669285118.4246943,2770
1669285118.4488919,2943
1669285118.4496937,3069
1669285118.4506917,3133
1669285118.4737244,3137
1669285118.474719,3079
1669285118.4987905,2967
1669285118.4996917,2815
1669285118.5016875,2639
1669285118.5236912,2447
1669285118.52469,2256
1669285118.5491512,2077
1669285118.5501418,1915
1669285118.5739691,1771
1669285118.5749705,1657
1669285118.5991316,1568
1669285118.6000848,1507
1669285118.6009395,1462
1669285118.6239755,1433
1669285118.6249697,1418
1669285118.625938,1417
1669285118.6489816,1427
1669285118.6499991,1456
1669285118.67397,1503
1669285118.699123,1741
1669285118.700125,1832
1669285118.7009404,1923
1669285118.7239377,2007
1669285118.724939,2076
1669285118.7491407,2125
1669285118.7499843,2151
1669285118.7509842,2151
1669285118.7739372,2131
1669285118.7749736,2095
1669285118.799131,2051
1669285118.7999372,1997
1669285118.8009405,1937
1669285118.8239706,1873
1669285118.824971,1809
1669285118.8599443,1751
1669285118.8759346,1608
1669285118.8989532,1577
1669285118.8999412,1561
1669285118.9239395,1565
1669285118.9249425,1577
1669285118.9489353,1592
1669285118.9499476,1608
1669285118.9509363,1627
1669285118.9739375,1644
1669285118.9749362,1654
1669285118.9999382,1680
1669285119.0239391,1691
1669285119.02495,1704
1669285119.048942,1714
1669285119.073936,1739
1669285119.0999346,1881
1669285119.100935,1998
1669285119.1239395,2159
1669285119.149937,2775
1669285119.1509385,2956
1669285119.1739368,3092
1669285119.1749375,3159
1669285119.1989355,3165
1669285119.1999373,3109
1669285119.223937,3003
1669285119.224936,2860
1669285119.225941,2691
1669285119.248938,2500
1669285119.2499433,2297
1669285119.2509358,2101
1669285119.2739341,1919
1669285119.2749348,1759
1669285119.2989905,1630
1669285119.2999895,1526
1669285119.3249407,1359
1669285119.3489964,1347
1669285119.349995,1356
1669285119.3739457,1388
1669285119.3989892,1435
1669285119.399997,1496
1669285119.4009354,1569
1669285119.4249399,1935
1669285119.4489694,2004
1669285119.474947,2098
1669285119.5039737,2073
1669285119.504971,2033
1669285119.5059423,1984
1669285119.5239406,1932
1669285119.5249395,1874
1669285119.5489912,1817
1669285119.549991,1765
1669285119.5509374,1719
1669285119.5739686,1681
1669285119.5749347,1650
1669285119.6009715,1618
1669285119.602944,1597
1669285119.6039698,1581
1669285119.6239727,1576
1669285119.624974,1576
1669285119.6489959,1582
1669285119.6499352,1592
1669285119.652936,1602
1669285119.6739686,1612
1669285119.6749349,1616
1669285119.698951,1618
1669285119.703939,1619
1669285119.7239344,1624
1669285119.72498,1632
1669285119.7259393,1638
1669285119.7490277,1645
1669285119.7499585,1663
1669285119.7509377,1699
1669285119.7739701,1769
1669285119.7749767,1884
1669285119.7990263,2045
1669285119.7999523,2249
1669285119.8049686,2475
1669285119.8239338,2703
1669285119.8249655,2910
1669285119.8489847,3077
1669285119.8499405,3188
1669285119.85095,3227
1669285119.873966,3195
1669285119.8749762,3097
1669285119.8989716,2943
1669285119.899936,2753
1669285119.9009724,2543
1669285119.9239793,2330
1669285119.9249642,2126
1669285119.9491456,1940
1669285119.9499369,1780
1669285119.9509366,1644
1669285119.9739828,1535
1669285119.9750054,1444
1669285119.998935,1375
1669285119.9999344,1327
1669285120.0009377,1301
1669285120.023941,1298
1669285120.0249379,1321
1669285120.0509453,1513
1669285120.0739443,1609
1669285120.074937,1710
1669285120.1009371,2007
1669285120.1439686,2084
1669285120.1449904,2139
1669285120.1459367,2166
1669285120.147938,2170
1669285120.173941,2155
1669285120.1749434,2118
1669285120.1999369,1947
1669285120.2009377,1886
1669285120.2239363,1828
1669285120.2489395,1773
1669285120.2499368,1724
1669285120.264948,1683
1669285120.273936,1650
1669285120.2749348,1626
1669285120.2759347,1614
1669285120.2989347,1612
1669285120.2999349,1611
1669285120.300935,1614
1669285120.3239343,1619
1669285120.3249364,1627
1669285120.3489377,1642
1669285120.3499353,1660
1669285120.374938,1698
1669285120.3989363,1698
1669285120.399935,1696
1669285120.426938,1710
1669285120.4489899,1727
1669285120.473938,1995
1669285120.4749696,2187
1669285120.4989896,2424
1669285120.523941,2678
1669285120.5249426,2924
1669285120.5259428,3140
1669285120.5489883,3312
1669285120.5499356,3426
1669285120.550936,3460
1669285120.5529604,3422
1669285120.5739665,3316
1669285120.5749362,3142
1669285120.5989869,2931
1669285120.5999527,2691
1669285120.6009362,2446
1669285120.6239367,2212
1669285120.6249397,1998
1669285120.6490045,1820
1669285120.6499698,1676
1669285120.6509361,1569
1669285120.6739736,1497
1669285120.699936,1416
1669285120.7009387,1415
1669285120.7239382,1427
1669285120.7499552,1553
1669285120.750936,1623
1669285120.783951,1699
1669285120.78494,1778
1669285120.7859368,1866
1669285120.7990336,1955
1669285120.8239367,2035
1669285120.8739364,2136
1669285120.8749363,2113
1669285120.8759372,2083
1669285120.8989387,2046
1669285120.8999453,1998
1669285120.9009447,1938
1669285120.9239407,1878
1669285120.9249403,1819
1669285120.925938,1763
1669285120.9489355,1709
1669285120.9499454,1660
1669285120.9509375,1620
1669285120.9734483,1592
1669285120.9754603,1574
1669285120.9989662,1569
1669285120.9999592,1572
1669285121.0009613,1583
1669285121.023962,1597
1669285121.0249984,1612
1669285121.0490222,1628
1669285121.049962,1640
1669285121.0519629,1654
1669285121.0740025,1668
1669285121.0749624,1681
1669285121.0990212,1690
1669285121.0999625,1690
1669285121.1009955,1681
1669285121.1239948,1669
1669285121.1250017,1664
1669285121.149021,1666
1669285121.1499617,1676
1669285121.1739986,1695
1669285121.1749623,1721
1669285121.180053,1763
1669285121.180965,1832
1669285121.2239647,1947
1669285121.224997,2111
1669285121.2259655,2314
1669285121.2489789,2553
1669285121.2499897,2812
1669285121.250974,3058
1669285121.2739987,3271
1669285121.27496,3419
1669285121.2801626,3497
1669285121.2809646,3502
1669285121.2989643,3430
1669285121.3239877,3295
1669285121.3249633,3114
1669285121.3259635,2903
1669285121.3491695,2675
1669285121.349968,2441
1669285121.3739953,2217
1669285121.3749957,2022
1669285121.3809967,1860
1669285121.4199693,1734
1669285121.4209633,1638
1669285121.4229603,1567
1669285121.423962,1518
1669285121.4249606,1489
1669285121.4491718,1476
1669285121.4499629,1477
1669285121.4509783,1491
1669285121.4739895,1521
1669285121.4749777,1567
1669285121.4990547,1626
1669285121.4999607,1699
1669285121.5239651,1776
1669285121.525964,1855
1669285121.5489943,1932
1669285121.5499613,1998
1669285121.5749826,2110
1669285121.575965,2114
1669285121.5989892,2105
1669285121.599964,2082
1669285121.6239603,2046
1669285121.6249707,1996
1669285121.625967,1937
1669285121.6739643,1763
1669285121.6749713,1716
1669285121.6759615,1676
1669285121.7039628,1598
1669285121.7239704,1586
1669285121.7499626,1567
1669285121.7740028,1569
1669285121.7749646,1574
1669285121.82397,1620
1669285121.8249655,1633
1669285121.8260183,1644
1669285121.8489954,1656
1669285121.8499615,1671
1669285121.8739998,1686
1669285121.8999608,1738
1669285121.9239695,1748
